transaction_id:0, Start
INFO:transaction history:transaction_id:0, Start
transaction_id:0, query_type:increment, key:92107359, old value:0, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106788, old value:13, update_column: 1
transaction_id:642, query_type:increment, key:92107356, old value:13, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107356, old value:13, update_column: 1
transaction_id:633, query_type:increment, key:92106937, old value:8, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106937, old value:8, update_column: 1
transaction_id:635, query_type:increment, key:92106621, old value:9, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106621, old value:9, update_column: 1
transaction_id:652, query_type:increment, key:92107167, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107167, old value:10, update_column: 1
transaction_id:671, query_type:increment, key:92107084, old value:10, update_column: 1
INFO:transaction history:transaction_id:671, query_type:increment, key:92107084, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107092, old value:10, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107092, old value:10, update_column: 1
transaction_id:664, query_type:increment, key:92107243, old value:8, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107243, old value:8, update_column: 1
transaction_id:614, query_type:increment, key:92106789, old value:14, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106789, old value:14, update_column: 1
transaction_id:642, query_type:increment, key:92107357, old value:13, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107357, old value:13, update_column: 1
transaction_id:633, query_type:increment, key:92106938, old value:8, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106938, old value:8, update_column: 1
transaction_id:635, query_type:increment, key:92106622, old value:9, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106622, old value:9, update_column: 1
transaction_id:652, query_type:increment, key:92107168, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107168, old value:10, update_column: 1
transaction_id:671, query_type:increment, key:92107085, old value:10, update_column: 1
INFO:transaction history:transaction_id:671, query_type:increment, key:92107085, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107093, old value:10, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107093, old value:10, update_column: 1
transaction_id:664, query_type:increment, key:92107244, old value:11, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107244, old value:11, update_column: 1
transaction_id:614, query_type:increment, key:92106790, old value:14, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106790, old value:14, update_column: 1
transaction_id:642, query_type:increment, key:92107358, old value:13, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107358, old value:13, update_column: 1
transaction_id:633, query_type:increment, key:92106939, old value:10, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106939, old value:10, update_column: 1
transaction_id:635, query_type:increment, key:92106623, old value:9, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106623, old value:9, update_column: 1
transaction_id:652, query_type:increment, key:92107169, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107169, old value:10, update_column: 1
transaction_id:671, query_type:increment, key:92107086, old value:10, update_column: 1
INFO:transaction history:transaction_id:671, query_type:increment, key:92107086, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107094, old value:13, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107094, old value:13, update_column: 1
transaction_id:664, query_type:increment, key:92107245, old value:11, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107245, old value:11, update_column: 1
transaction_id:614, query_type:increment, key:92106791, old value:14, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106791, old value:14, update_column: 1
transaction_id:642, query_type:increment, key:92107359, old value:12, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107359, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106940, old value:10, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106940, old value:10, update_column: 1
transaction_id:635, query_type:increment, key:92106624, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106624, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107170, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107170, old value:10, update_column: 1
transaction_id:671, query_type:increment, key:92107087, old value:10, update_column: 1
INFO:transaction history:transaction_id:671, query_type:increment, key:92107087, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107095, old value:13, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107095, old value:13, update_column: 1
transaction_id:664, query_type:increment, key:92107246, old value:11, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107246, old value:11, update_column: 1
transaction_id:614, query_type:increment, key:92106792, old value:14, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106792, old value:14, update_column: 1
transaction_id:642, query_type:increment, key:92107360, old value:12, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107360, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106941, old value:10, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106941, old value:10, update_column: 1
transaction_id:635, query_type:increment, key:92106625, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106625, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107171, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107171, old value:10, update_column: 1
transaction_id:671, query_type:increment, key:92107088, old value:10, update_column: 1
INFO:transaction history:transaction_id:671, query_type:increment, key:92107088, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107096, old value:13, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107096, old value:13, update_column: 1
transaction_id:664, query_type:increment, key:92107247, old value:11, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107247, old value:11, update_column: 1
transaction_id:614, query_type:increment, key:92106793, old value:14, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106793, old value:14, update_column: 1
transaction_id:642, query_type:increment, key:92107361, old value:12, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107361, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106942, old value:10, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106942, old value:10, update_column: 1
transaction_id:635, query_type:increment, key:92106626, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106626, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107172, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107172, old value:10, update_column: 1
transaction_id:671, Aborted
INFO:transaction history:transaction_id:671, Aborted
transaction_id:629, query_type:increment, key:92107097, old value:13, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107097, old value:13, update_column: 1
transaction_id:664, query_type:increment, key:92107248, old value:11, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107248, old value:11, update_column: 1
transaction_id:614, query_type:increment, key:92106794, old value:12, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106794, old value:12, update_column: 1
transaction_id:642, query_type:increment, key:92107362, old value:12, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107362, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106943, old value:10, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106943, old value:10, update_column: 1
transaction_id:635, query_type:increment, key:92106627, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106627, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107173, old value:10, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107173, old value:10, update_column: 1
transaction_id:679, Start
INFO:transaction history:transaction_id:679, Start
transaction_id:629, query_type:increment, key:92107098, old value:13, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107098, old value:13, update_column: 1
transaction_id:664, query_type:increment, key:92107249, old value:15, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107249, old value:15, update_column: 1
transaction_id:614, query_type:increment, key:92106795, old value:12, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106795, old value:12, update_column: 1
transaction_id:642, query_type:increment, key:92107363, old value:12, update_column: 1
INFO:transaction history:transaction_id:642, query_type:increment, key:92107363, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106944, old value:11, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106944, old value:11, update_column: 1
transaction_id:635, query_type:increment, key:92106628, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106628, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107174, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107174, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106949, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106949, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107099, old value:16, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107099, old value:16, update_column: 1
transaction_id:664, query_type:increment, key:92107250, old value:15, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107250, old value:15, update_column: 1
transaction_id:614, query_type:increment, key:92106796, old value:12, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106796, old value:12, update_column: 1
transaction_id:642, Aborted
INFO:transaction history:transaction_id:642, Aborted
transaction_id:650, Start
INFO:transaction history:transaction_id:650, Start
transaction_id:635, query_type:increment, key:92106629, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106629, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107175, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107175, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106950, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106950, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107100, old value:16, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107100, old value:16, update_column: 1
transaction_id:664, query_type:increment, key:92107251, old value:15, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107251, old value:15, update_column: 1
transaction_id:614, query_type:increment, key:92106797, old value:12, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106797, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106945, old value:11, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106945, old value:11, update_column: 1
transaction_id:650, query_type:increment, key:92106544, old value:11, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106544, old value:11, update_column: 1
transaction_id:635, query_type:increment, key:92106630, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106630, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107176, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107176, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106951, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106951, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107101, old value:16, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107101, old value:16, update_column: 1
transaction_id:664, query_type:increment, key:92107252, old value:15, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107252, old value:15, update_column: 1
transaction_id:614, query_type:increment, key:92106798, old value:12, update_column: 1
INFO:transaction history:transaction_id:614, query_type:increment, key:92106798, old value:12, update_column: 1
transaction_id:633, query_type:increment, key:92106946, old value:11, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106946, old value:11, update_column: 1
transaction_id:650, query_type:increment, key:92106545, old value:11, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106545, old value:11, update_column: 1
transaction_id:635, query_type:increment, key:92106631, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106631, old value:7, update_column: 1
transaction_id:652, query_type:increment, key:92107177, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107177, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106952, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106952, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107102, old value:16, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107102, old value:16, update_column: 1
transaction_id:664, query_type:increment, key:92107253, old value:15, update_column: 1
INFO:transaction history:transaction_id:664, query_type:increment, key:92107253, old value:15, update_column: 1
transaction_id:614, Aborted
INFO:transaction history:transaction_id:614, Aborted
transaction_id:622, Start
INFO:transaction history:transaction_id:622, Start
transaction_id:622, Aborted
INFO:transaction history:transaction_id:622, Aborted
transaction_id:630, Start
INFO:transaction history:transaction_id:630, Start
transaction_id:635, query_type:increment, key:92106632, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106632, old value:7, update_column: 1
transaction_id:679, query_type:increment, key:92106953, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106953, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107103, old value:16, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107103, old value:16, update_column: 1
transaction_id:664, Aborted
INFO:transaction history:transaction_id:664, Aborted
transaction_id:672, Start
INFO:transaction history:transaction_id:672, Start
transaction_id:650, query_type:increment, key:92106546, old value:11, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106546, old value:11, update_column: 1
transaction_id:652, query_type:increment, key:92107178, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107178, old value:13, update_column: 1
transaction_id:630, query_type:increment, key:92106494, old value:8, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106494, old value:8, update_column: 1
transaction_id:635, query_type:increment, key:92106633, old value:7, update_column: 1
INFO:transaction history:transaction_id:635, query_type:increment, key:92106633, old value:7, update_column: 1
transaction_id:679, query_type:increment, key:92106954, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106954, old value:13, update_column: 1
transaction_id:629, query_type:increment, key:92107104, old value:15, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107104, old value:15, update_column: 1
transaction_id:633, query_type:increment, key:92106947, old value:11, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106947, old value:11, update_column: 1
transaction_id:672, query_type:increment, key:92107179, old value:13, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107179, old value:13, update_column: 1
transaction_id:650, query_type:increment, key:92106547, old value:11, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106547, old value:11, update_column: 1
transaction_id:652, query_type:increment, key:92107179, old value:13, update_column: 1
INFO:transaction history:transaction_id:652, query_type:increment, key:92107179, old value:13, update_column: 1
transaction_id:630, query_type:increment, key:92106495, old value:8, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106495, old value:8, update_column: 1
transaction_id:635, Aborted
INFO:transaction history:transaction_id:635, Aborted
transaction_id:643, Start
INFO:transaction history:transaction_id:643, Start
transaction_id:679, query_type:increment, key:92106955, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106955, old value:13, update_column: 1
transaction_id:633, query_type:increment, key:92106948, old value:11, update_column: 1
INFO:transaction history:transaction_id:633, query_type:increment, key:92106948, old value:11, update_column: 1
transaction_id:672, query_type:increment, key:92107180, old value:13, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107180, old value:13, update_column: 1
transaction_id:650, query_type:increment, key:92106548, old value:11, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106548, old value:11, update_column: 1
transaction_id:652, Aborted
INFO:transaction history:transaction_id:652, Aborted
transaction_id:630, query_type:increment, key:92106496, old value:8, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106496, old value:8, update_column: 1
transaction_id:629, query_type:increment, key:92107105, old value:15, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107105, old value:15, update_column: 1
transaction_id:643, query_type:increment, key:92106489, old value:10, update_column: 1
INFO:transaction history:transaction_id:643, query_type:increment, key:92106489, old value:10, update_column: 1
transaction_id:679, query_type:increment, key:92106956, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106956, old value:13, update_column: 1
transaction_id:633, Aborted
INFO:transaction history:transaction_id:633, Aborted
transaction_id:641, Start
INFO:transaction history:transaction_id:641, Start
transaction_id:650, query_type:increment, key:92106549, old value:8, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106549, old value:8, update_column: 1
transaction_id:660, Start
INFO:transaction history:transaction_id:660, Start
transaction_id:630, query_type:increment, key:92106497, old value:8, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106497, old value:8, update_column: 1
transaction_id:629, query_type:increment, key:92107106, old value:15, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107106, old value:15, update_column: 1
transaction_id:643, query_type:increment, key:92106490, old value:10, update_column: 1
INFO:transaction history:transaction_id:643, query_type:increment, key:92106490, old value:10, update_column: 1
transaction_id:679, query_type:increment, key:92106957, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106957, old value:13, update_column: 1
transaction_id:672, query_type:increment, key:92107181, old value:13, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107181, old value:13, update_column: 1
transaction_id:641, query_type:increment, key:92106564, old value:6, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106564, old value:6, update_column: 1
transaction_id:650, query_type:increment, key:92106550, old value:8, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106550, old value:8, update_column: 1
transaction_id:660, query_type:increment, key:92107379, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107379, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106498, old value:8, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106498, old value:8, update_column: 1
transaction_id:629, query_type:increment, key:92107107, old value:15, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107107, old value:15, update_column: 1
transaction_id:643, query_type:increment, key:92106491, old value:10, update_column: 1
INFO:transaction history:transaction_id:643, query_type:increment, key:92106491, old value:10, update_column: 1
transaction_id:679, query_type:increment, key:92106958, old value:13, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106958, old value:13, update_column: 1
transaction_id:672, query_type:increment, key:92107182, old value:13, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107182, old value:13, update_column: 1
transaction_id:641, query_type:increment, key:92106565, old value:6, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106565, old value:6, update_column: 1
transaction_id:650, query_type:increment, key:92106551, old value:8, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106551, old value:8, update_column: 1
transaction_id:660, query_type:increment, key:92107380, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107380, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106499, old value:10, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106499, old value:10, update_column: 1
transaction_id:629, query_type:increment, key:92107108, old value:15, update_column: 1
INFO:transaction history:transaction_id:629, query_type:increment, key:92107108, old value:15, update_column: 1
transaction_id:643, query_type:increment, key:92106492, old value:10, update_column: 1
INFO:transaction history:transaction_id:643, query_type:increment, key:92106492, old value:10, update_column: 1
transaction_id:679, query_type:increment, key:92106959, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106959, old value:15, update_column: 1
transaction_id:672, query_type:increment, key:92107183, old value:13, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107183, old value:13, update_column: 1
transaction_id:641, query_type:increment, key:92106566, old value:6, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106566, old value:6, update_column: 1
transaction_id:650, query_type:increment, key:92106552, old value:8, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106552, old value:8, update_column: 1
transaction_id:660, query_type:increment, key:92107381, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107381, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106500, old value:10, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106500, old value:10, update_column: 1
transaction_id:629, Aborted
INFO:transaction history:transaction_id:629, Aborted
transaction_id:643, query_type:increment, key:92106493, old value:10, update_column: 1
INFO:transaction history:transaction_id:643, query_type:increment, key:92106493, old value:10, update_column: 1
transaction_id:679, query_type:increment, key:92106960, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106960, old value:15, update_column: 1
transaction_id:672, query_type:increment, key:92107184, old value:10, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107184, old value:10, update_column: 1
transaction_id:641, query_type:increment, key:92106567, old value:6, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106567, old value:6, update_column: 1
transaction_id:650, query_type:increment, key:92106553, old value:8, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106553, old value:8, update_column: 1
transaction_id:660, query_type:increment, key:92107382, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107382, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106501, old value:10, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106501, old value:10, update_column: 1
transaction_id:637, Start
INFO:transaction history:transaction_id:637, Start
transaction_id:643, Aborted
INFO:transaction history:transaction_id:643, Aborted
transaction_id:679, query_type:increment, key:92106961, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106961, old value:15, update_column: 1
transaction_id:672, query_type:increment, key:92107185, old value:10, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107185, old value:10, update_column: 1
transaction_id:641, query_type:increment, key:92106568, old value:6, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106568, old value:6, update_column: 1
transaction_id:650, query_type:increment, key:92106554, old value:9, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106554, old value:9, update_column: 1
transaction_id:660, query_type:increment, key:92107383, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107383, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106502, old value:10, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106502, old value:10, update_column: 1
transaction_id:637, query_type:increment, key:92107039, old value:13, update_column: 1
INFO:transaction history:transaction_id:637, query_type:increment, key:92107039, old value:13, update_column: 1
transaction_id:651, Start
INFO:transaction history:transaction_id:651, Start
transaction_id:651, query_type:increment, key:92107369, old value:12, update_column: 1
INFO:transaction history:transaction_id:651, query_type:increment, key:92107369, old value:12, update_column: 1
transaction_id:672, query_type:increment, key:92107186, old value:10, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107186, old value:10, update_column: 1
transaction_id:641, query_type:increment, key:92106569, old value:8, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106569, old value:8, update_column: 1
transaction_id:650, query_type:increment, key:92106555, old value:9, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106555, old value:9, update_column: 1
transaction_id:660, query_type:increment, key:92107384, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107384, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106503, old value:10, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106503, old value:10, update_column: 1
transaction_id:637, query_type:increment, key:92107040, old value:13, update_column: 1
INFO:transaction history:transaction_id:637, query_type:increment, key:92107040, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106962, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106962, old value:15, update_column: 1
transaction_id:651, query_type:increment, key:92107370, old value:12, update_column: 1
INFO:transaction history:transaction_id:651, query_type:increment, key:92107370, old value:12, update_column: 1
transaction_id:672, query_type:increment, key:92107187, old value:10, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107187, old value:10, update_column: 1
transaction_id:641, query_type:increment, key:92106570, old value:8, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106570, old value:8, update_column: 1
transaction_id:650, query_type:increment, key:92106556, old value:9, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106556, old value:9, update_column: 1
transaction_id:660, query_type:increment, key:92107385, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107385, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106504, old value:9, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106504, old value:9, update_column: 1
transaction_id:637, query_type:increment, key:92107041, old value:13, update_column: 1
INFO:transaction history:transaction_id:637, query_type:increment, key:92107041, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106963, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106963, old value:15, update_column: 1
transaction_id:651, query_type:increment, key:92107371, old value:12, update_column: 1
INFO:transaction history:transaction_id:651, query_type:increment, key:92107371, old value:12, update_column: 1
transaction_id:672, query_type:increment, key:92107188, old value:10, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107188, old value:10, update_column: 1
transaction_id:641, query_type:increment, key:92106571, old value:8, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106571, old value:8, update_column: 1
transaction_id:650, query_type:increment, key:92106557, old value:9, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106557, old value:9, update_column: 1
transaction_id:660, query_type:increment, key:92107386, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107386, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106505, old value:9, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106505, old value:9, update_column: 1
transaction_id:637, query_type:increment, key:92107042, old value:13, update_column: 1
INFO:transaction history:transaction_id:637, query_type:increment, key:92107042, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106964, old value:15, update_column: 1
INFO:transaction history:transaction_id:679, query_type:increment, key:92106964, old value:15, update_column: 1
transaction_id:651, query_type:increment, key:92107372, old value:12, update_column: 1
INFO:transaction history:transaction_id:651, query_type:increment, key:92107372, old value:12, update_column: 1
transaction_id:672, query_type:increment, key:92107189, old value:12, update_column: 1
INFO:transaction history:transaction_id:672, query_type:increment, key:92107189, old value:12, update_column: 1
transaction_id:641, query_type:increment, key:92106572, old value:8, update_column: 1
INFO:transaction history:transaction_id:641, query_type:increment, key:92106572, old value:8, update_column: 1
transaction_id:650, query_type:increment, key:92106558, old value:9, update_column: 1
INFO:transaction history:transaction_id:650, query_type:increment, key:92106558, old value:9, update_column: 1
transaction_id:660, query_type:increment, key:92107387, old value:15, update_column: 1
INFO:transaction history:transaction_id:660, query_type:increment, key:92107387, old value:15, update_column: 1
transaction_id:630, query_type:increment, key:92106506, old value:9, update_column: 1
INFO:transaction history:transaction_id:630, query_type:increment, key:92106506, old value:9, update_column: 1
transaction_id:637, query_type:increment, key:92107043, old value:13, update_column: 1
INFO:transaction history:transaction_id:637, query_type:increment, key:92107043, old value:13, update_column: 1
transaction_id:679, query_type:increment, key:92106965, old value:15, update_column: 1
